30, 10, 1.0547112462006079
30, 11, 1.0259319286871962
30, 12, 1.0529850746268656
30, 13, 1.0599812558575445
30, 14, 1.0345864661654134
30, 15, 1.0447761194029852
30, 16, 1.0228837209302326
30, 17, 1.0426914968376668
30, 18, 1.041016273663235
30, 19, 0.9982961586121437
30, 20, 1.0349168290124382
30, 21, 1.04
30, 22, 1.0253559322033898
30, 23, 1.0295073443390095
30, 24, 1.0302992673537812
30, 25, 1.0432497013142175
30, 26, 1.0300803673938002
30, 27, 1.0345744680851063
30, 28, 1.0390516039051603
31, 1, 1.2644927536231885
31, 2, 1.0827814569536423
31, 3, 1.0176899063475546
31, 4, 1.0219530658591978
31, 5, 1.042803970223325
31, 6, 1.0526870389884089
31, 7, 1.0618366405168436
31, 8, 1.0662277304415182
31, 9, 1.0581955922865014
31, 10, 1.046372239747634
31, 11, 1.0198356474922075
31, 12, 1.024766237048269
31, 13, 1.0594178494106328
31, 14, 1.0384951881014872
31, 15, 1.0440016604400166
31, 16, 1.0412772585669785
31, 17, 1.0345710627400768
31, 18, 1.0466919365954515
31, 19, 1.0440739517992736
31, 20, 1.005364806866953
31, 21, 1.0337527757216878
31, 22, 1.0516458569807037
31, 23, 1.0365918803418803
31, 24, 1.0284069097888675
31, 25, 1.0361100734653217
31, 26, 1.0334837330800286
31, 27, 1.0364469914040113
31, 28, 1.0332233223322331
31, 29, 1.0351849877385648
32, 1, 1.0163934426229508
32, 2, 1.0822147651006713
32, 3, 1.0
32, 4, 1.0250195465207192
32, 5, 1.006966434452185
32, 6, 1.0491715660074827
32, 7, 0.9963849977406236
32, 8, 1.0168892380204242
32, 9, 1.0789855072463768
32, 10, 1.0370609087979374
32, 11, 1.004588471465443
32, 12, 1.035190615835777
32, 13, 1.0336940482046237
32, 14, 1.0069522314420274
32, 15, 1.0424941276959214
32, 16, 1.018374276013581
32, 17, 1.0407274104944118
32, 18, 1.0343660968660968
32, 19, 1.0360962566844918
32, 20, 1.0382539682539682
32, 21, 1.057257814917982
32, 22, 1.038522809558291
32, 23, 1.0467884828349945
32, 24, 1.0181292695743562
32, 25, 1.0324186343331205
32, 26, 1.0376032548391074
32, 27, 1.0431423817447112
32, 28, 1.040916905444126
32, 29, 1.0320914386196285
32, 30, 1.0303577114955949
33, 1, 1.0551948051948052
33, 2, 1.021172638436482
33, 3, 1.0541149943630215
33, 4, 1.0081967213114753
33, 5, 1.0399737876802098
33, 6, 1.021917808219178
33, 7, 1.097841726618705
33, 8, 1.0397022332506205
33, 9, 1.0129916997473836
33, 10, 1.028647568287808
33, 11, 1.0179694519317162
33, 12, 1.034642662302237
33, 13, 1.0475591343734274
33, 14, 1.029906542056075
33, 15, 1.0228621675093426
33, 16, 1.039001238134544
33, 17, 1.0296224588576963
33, 18, 1.0275497172048895
33, 19, 1.0453991998608454
33, 20, 1.0192999672881908
33, 21, 1.033129219657717
33, 22, 1.0226358897989576
33, 23, 1.0317620005748778
33, 24, 1.0252043596730245
33, 25, 1.03876582278481
33, 26, 1.0235101835554439
33, 27, 1.0410521140609637
33, 28, 1.0267162272040888
33, 29, 1.0337384982392368
33, 30, 1.036043956043956
33, 31, 1.0375491968939474
34, 1, 0.9114754098360656
34, 2, 1.0016638935108153
34, 3, 1.0959537572254336
34, 4, 1.105445116681072
34, 5, 1.0154155495978552
34, 6, 1.0558659217877095
34, 7, 0.9976087996174079
34, 8, 1.0304459691252146
34, 9, 1.0689655172413792
34, 10, 1.0328308207705195
34, 11, 1.0386052303860525
34, 12, 1.0522303783173348
34, 13, 1.0308930425752856
34, 14, 1.020958805107203
34, 15, 1.0251346499102334
34, 16, 1.018352450469239
34, 17, 1.0278595252109084
34, 18, 1.0258766172885807
34, 19, 1.0272
34, 20, 1.0308704453441295
34, 21, 1.0253426840930826
34, 22, 1.0372364979227573
34, 23, 1.0270110701107011
34, 24, 1.0373219373219373
34, 25, 1.0261801410743352
34, 26, 1.0302204928664072
34, 27, 1.0357682619647355
34, 28, 1.0325677482075586
34, 29, 1.0298245614035086
34, 30, 1.0311473553063766
34, 31, 1.0261808661503218
34, 32, 1.0316603134265143
35, 1, 0.9335548172757475
35, 2, 1.0799256505576207
35, 3, 1.0475059382422802
35, 4, 0.9957410562180579
35, 5, 1.0034458993797382
35, 6, 1.0051933064050778
35, 7, 1.0468277945619335
35, 8, 0.9430860033726813
35, 9, 1.0444182389937107
35, 10, 1.0244767648102164
35, 11, 1.0359734932155253
35, 12, 1.048709770948101
35, 13, 0.9976408912188729
35, 14, 0.9970552147239264
35, 15, 1.0073009354323523
35, 16, 1.0432985204525673
35, 17, 1.0581955202009627
35, 18, 1.019672131147541
35, 19, 1.0476630334380197
35, 20, 1.045518207282913
35, 21, 1.0372660427807487
35, 22, 1.0161469051765077
35, 23, 1.0407914764079147
35, 24, 1.057556080283353
35, 25, 1.035764375876578
35, 26, 1.0273695564244303
35, 27, 1.030961363340705
35, 28, 1.0234770789571235
35, 29, 1.0247239558329333
35, 30, 1.0303525566191922
35, 31, 1.034292781650551
35, 32, 1.0299858248827827
35, 33, 1.0302645502645504
36, 1, 1.0592592592592593
36, 2, 1.0575539568345325
36, 3, 0.9783352337514253
36, 4, 1.0143884892086332
36, 5, 1.0178316690442226
36, 6, 0.9911032028469751
36, 7, 1.0887605042016806
36, 8, 1.1038175046554934
36, 9, 1.0023520188161505
36, 10, 1.0355587808417996
36, 11, 1.0266009852216749
36, 12, 0.9970562260818369
36, 13, 1.0186199342825848
36, 14, 1.0274077868852458
36, 15, 1.0281019290307216
36, 16, 1.0160427807486632
36, 17, 1.0138277812696417
36, 18, 1.0423557886244454
36, 19, 1.0188890966897326
36, 20, 1.0165716322166785
36, 21, 1.0445826853291862
36, 22, 1.0117493472584855
36, 23, 1.0374960778161282
36, 24, 1.0208955223880598
36, 25, 1.037170436536522
36, 26, 1.036614228038424
36, 27, 1.0258839226150767
36, 28, 1.02521329428244
36, 29, 1.0238330451963447
36, 30, 1.034789936198387
36, 31, 1.0301664355062414
36, 32, 1.028813937904847
36, 33, 1.0340772999455634
36, 34, 1.0297637962080286
37, 1, 1.010989010989011
37, 2, 1.0391156462585034
37, 3, 1.0706179066834804
37, 4, 0.996222851746931
37, 5, 1.044128646222887
37, 6, 1.0643802647412757
37, 7, 1.0535331905781584
37, 8, 1.0433553251649388
37, 9, 0.9648637978681405
37, 10, 1.0274582560296845
37, 11, 1.0355466130114017
37, 12, 1.0020939276099312
37, 13, 1.0491944764096663
37, 14, 1.0200369100975482
37, 15, 1.0276532137518684
37, 16, 1.042830540037244
37, 17, 1.027652733118971
37, 18, 1.0417005695687551
37, 19, 1.031789106415972
37, 20, 1.0451768191075725
37, 21, 1.0350475519549138
37, 22, 1.0106862581399232
37, 23, 1.011893434823977
37, 24, 1.021490626428898
37, 25, 1.0186445693992305
37, 26, 1.004338698390483
37, 27, 1.018765297797117
37, 28, 1.0116186955373647
37, 29, 1.0310244396606307
37, 30, 1.032560434139122
37, 31, 1.0343883864826273
37, 32, 1.0256204044117647
37, 33, 1.0361716468209392
37, 34, 1.0263186396620816
37, 35, 1.026861898240809
38, 1, 0.9242424242424243
38, 2, 1.0409683426443204
38, 3, 1.036024844720497
38, 4, 1.082191780821918
38, 5, 0.9947565543071161
38, 6, 1.0251256281407035
38, 7, 1.0465753424657536
38, 8, 1.0
38, 9, 1.054806070826307
38, 10, 1.0437595129375952
38, 11, 1.0497721696459867
38, 12, 1.0562798092209857
38, 13, 1.0235363342159458
38, 14, 1.025647948164147
38, 15, 1.032103134479272
38, 16, 1.0276124732206617
38, 17, 1.040976265114196
38, 18, 1.0118330911355615
38, 19, 1.0503194888178913
38, 20, 1.0085001888930867
38, 21, 1.044131111518037
38, 22, 1.0269290523045054
38, 23, 1.0134184257895598
38, 24, 1.0175219023779725
38, 25, 1.0371428571428571
38, 26, 1.036825953529154
38, 27, 1.0074699128510167
38, 28, 1.0191316146540028
38, 29, 1.0156657963446476
38, 30, 1.027228976697062
38, 31, 1.0379653520088463
38, 32, 1.0308766118537795
38, 33, 1.031433506044905
38, 34, 1.026644370122631
38, 35, 1.0311924618217263
38, 36, 1.0219895287958116
39, 1, 1.1471861471861473
39, 2, 1.0193423597678917
39, 3, 1.0980662983425413
39, 4, 1.059118236472946
39, 5, 1.1019055509527755
39, 6, 1.0290955091714107
39, 7, 1.0116279069767442
39, 8, 1.0553935860058308
39, 9, 0.9939103958242715
39, 10, 1.06201248049922
39, 11, 0.975643702157272
39, 12, 0.9993579454253613
39, 13, 1.0307364576993305
39, 14, 0.9969562811289431
39, 15, 1.0459473412493547
39, 16, 1.0345327215648394
39, 17, 1.0491423273064442
39, 18, 1.0382501648714002
39, 19, 1.0157830837717523
39, 20, 1.0086488564289835
39, 21, 1.031804733727811
39, 22, 1.0283052039381153
39, 23, 1.0486560054440286
39, 24, 1.027258064516129
39, 25, 1.03874883286648
39, 26, 1.025694341304025
39, 27, 1.0367742869552627
39, 28, 1.0433449477351917
39, 29, 1.0367982809562182
39, 30, 1.023688663282572
39, 31, 1.0312069181601704
39, 32, 1.0264173703256936
39, 33, 1.0325377033606462
39, 34, 1.010752688172043
39, 35, 1.0296666666666665
39, 36, 1.0291837174240792
39, 37, 1.0246202200104766
40, 1, 0.9814814814814815
40, 2, 1.0989690721649483
40, 3, 1.018348623853211
40, 4, 1.0607287449392713
40, 5, 0.9849921011058453
40, 6, 0.953104359313078
40, 7, 1.0101694915254238
40, 8, 0.9820895522388059
40, 9, 1.016866400355082
40, 10, 1.064542154094393
40, 11, 1.084782608695652
40, 12, 1.0328418230563001
40, 13, 1.031721589159224
40, 14, 1.0196357427433125
40, 15, 1.0131164742917105
40, 16, 1.0152935372471634
40, 17, 1.0119293415921082
40, 18, 1.0203947368421051
40, 19, 1.0068195908245505
40, 20, 1.0197054140127388
40, 21, 1.0216350756270343
40, 22, 1.0304029304029303
40, 23, 1.015331610680448
40, 24, 1.033456005352961
40, 25, 1.036490431397989
40, 26, 1.0502489110143123
40, 27, 1.0142545454545455
40, 28, 1.010039592760181
40, 29, 1.026120428924938
40, 30, 1.0220345692043804
40, 31, 1.0175661914460286
40, 32, 1.0251682033391478
40, 33, 1.0253929866989118
40, 34, 1.029352823293646
40, 35, 1.0333295285926265
40, 36, 1.0361324857811978
40, 37, 1.0190843786855366
40, 38, 1.0237245433550284
41, 1, 1.0609756097560976
41, 2, 1.0822784810126582
41, 3, 1.0510344827586209
41, 4, 0.956611570247934
41, 5, 1.0122249388753057
41, 6, 1.0395095367847411
41, 7, 1.0028312570781428
41, 8, 1.066872427983539
41, 9, 1.0410065237651442
41, 10, 1.0176157312576812
41, 11, 1.0137342242019303
41, 12, 1.0308747855917668
41, 13, 1.0337605501719287
41, 14, 1.0154699357851722
41, 15, 1.052100381887616
41, 16, 1.0077364611929125
41, 17, 1.0406364749082007
41, 18, 1.0280886047042703
41, 19, 1.0082872928176794
41, 20, 1.0326153846153845
41, 21, 1.040062536642564
41, 22, 1.0233419785105595
41, 23, 1.026777797481823
41, 24, 1.039077293854364
41, 25, 1.0286134728580771
41, 26, 1.0315873015873016
41, 27, 1.033298017254427
41, 28, 1.0235345709691566
41, 29, 1.0347912524850895
41, 30, 1.0262330919524525
41, 31, 1.0238442177771891
41, 32, 1.0161536504706181
41, 33, 1.0289493386573496
41, 34, 1.0224382049436045
41, 35, 1.0321374313427603
41, 36, 1.0188465031789282
41, 37, 1.0198530218273556
41, 38, 1.0233107745192824
41, 39, 1.0243570980556136
42, 1, 1.0702479338842976
42, 2, 1.021186440677966
42, 3, 0.9381868131868132
42, 4, 1.0764262648008613
42, 5, 0.9884583676834295
42, 6, 1.0066711140760507
42, 7, 1.0100058858151855
42, 8, 0.979591836734694
42, 9, 1.0189376443418015
42, 10, 1.0651142733937042
42, 11, 1.0052180395080135
42, 12, 1.032200990799717
42, 13, 1.0422535211267605
42, 14, 1.0343488649940262
42, 15, 1.0235261555494048
42, 16, 1.0470153195985208
42, 17, 1.0144324853228963
42, 18, 1.0332945285215367
42, 19, 1.0108766586904503
42, 20, 1.036967418546366
42, 21, 1.017643599294256
42, 22, 1.0230960106890628
42, 23, 1.0242709654048179
42, 24, 1.017901017901018
42, 25, 1.030977896851976
42, 26, 1.0135934751319369
42, 27, 1.0227131300560048
42, 28, 1.010026540843409
42, 29, 1.0314790858128504
42, 30, 1.0035675082327113
42, 31, 1.0361314860092368
42, 32, 1.0253280839895014
42, 33, 1.0323237465003818
42, 34, 1.0219551085490004
42, 35, 1.0261118397519973
42, 36, 1.0239805375347544
42, 37, 1.025042492917847
42, 38, 1.0254237288135593
42, 39, 1.0254237288135593
42, 40, 1.0206422018348622
43, 1, 1.0200803212851406
43, 2, 1.0155902004454342
43, 3, 1.0130057803468209
43, 4, 1.0323624595469254
43, 5, 0.9900000000000001
43, 6, 1.035663338088445
43, 7, 1.0170212765957447
43, 8, 1.0659871244635193
43, 9, 1.0446601941747573
43, 10, 1.057426597582038
43, 11, 1.0122191564840362
43, 12, 1.0074733096085409
43, 13, 1.0246872942725478
43, 14, 1.019927536231884
43, 15, 1.016820857863751
43, 16, 1.0340264650283555
43, 17, 1.0052018825860787
43, 18, 0.9983502238981852
43, 19, 1.0237825594563987
43, 20, 1.0383781439722464
43, 21, 1.0211985324092947
43, 22, 1.0298013245033113
43, 23, 1.0152586527726088
43, 24, 1.0466116887773396
43, 25, 1.023461407684461
43, 26, 1.0316434724983432
43, 27, 1.0306689972985856
43, 28, 1.0344880677444188
43, 29, 1.022835112692764
43, 30, 1.0297823596792668
43, 31, 1.0258261594001667
43, 32, 1.012966393225721
43, 33, 1.0245859213250517
43, 34, 1.0174207294147135
43, 35, 1.0203655993129677
43, 36, 1.0341982542149946
43, 37, 1.0280287236506833
43, 38, 1.0233734127430048
43, 39, 1.023804275953273
43, 40, 1.0242650988776056
43, 41, 1.0260324098274962
44, 1, 1.0608695652173914
44, 2, 0.9826086956521739
44, 3, 1.096096096096096
44, 4, 0.9978494623655914
44, 5, 1.0802854594112399
44, 6, 0.9573426573426573
44, 7, 1.0575359599749845
44, 8, 1.0115511551155116
44, 9, 1.0141119221411192
44, 10, 1.0258467023172906
44, 11, 0.9874114870180961
44, 12, 1.0322113644589215
44, 13, 1.0282392026578073
44, 14, 1.0208926875593543
44, 15, 1.0041079812206573
44, 16, 1.025619834710744
44, 17, 0.9815809669992325
44, 18, 1.026210683974039
44, 19, 1.0032169117647058
44, 20, 1.029781601588352
44, 21, 1.0176495016611296
44, 22, 1.0233300099700897
44, 23, 1.0268456375838926
44, 24, 1.0128723795513057
44, 25, 1.0408090844570619
44, 26, 1.0156928213689485
44, 27, 1.0247476392054706
44, 28, 1.0123973345730668
44, 29, 1.0232209737827715
44, 30, 1.031263760457948
44, 31, 1.0255758089585982
44, 32, 1.0361313367220772
44, 33, 1.0216432865731462
44, 34, 1.0234566310091506
44, 35, 1.0073511088960878
44, 36, 1.0243101981281149
44, 37, 1.0296208530805688
44, 38, 1.0170891157242803
44, 39, 1.0235955056179775
44, 40, 1.0248603657868798
44, 41, 1.0243615770915697
44, 42, 1.0271005545673328
45, 1, 0.9915254237288136
45, 2, 1.0678733031674208
45, 3, 1.0014306151645207
45, 4, 1.010344827586207
45, 5, 0.9715808170515097
45, 6, 1.0104399701715139
45, 7, 1.02455919395466
45, 8, 1.0149336283185841
45, 9, 1.0228401191658392
45, 10, 1.0526315789473684
45, 11, 1.0231404958677686
45, 12, 1.0385046728971963
45, 13, 1.004399323181049
45, 14, 1.0331599479843954
45, 15, 1.0342735820442828
45, 16, 1.0162921348314609
45, 17, 1.052859853618867
45, 18, 1.0343100425745053
45, 19, 1.0121808386038884
45, 20, 1.0170174652933273
45, 21, 1.0269010802796017
45, 22, 1.029578606158833
45, 23, 1.03928923988154
45, 24, 1.0417446649195057
45, 25, 1.0325622775800711
45, 26, 1.0108284633894808
45, 27, 1.0222332835573253
45, 28, 1.0493569131832796
45, 29, 1.013068880688807
45, 30, 1.029181708784597
45, 31, 1.0137950855007904
45, 32, 1.0229709035222052
45, 33, 1.0227955227955228
45, 34, 1.0134289439374184
45, 35, 1.0370465986833612
45, 36, 1.0227610094012864
45, 37, 1.0118171952248884
45, 38, 1.0175356008002825
45, 39, 1.0244014205521823
45, 40, 1.0185682326621923
45, 41, 1.0242297993641047
45, 42, 1.0281176218072547
45, 43, 1.0229118933555508
46, 1, 1.058252427184466
46, 2, 1.0233644859813085
